Batch,pos,orden_escalon_fase,y,pred,target,modelo,train_end,seleccion
AP0222,221,0,965.3426495018954,966.128445954337,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0222,221,1,920.7921094450452,955.3924399042634,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0222,221,2,929.6333575741522,912.7369290141962,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0222,221,3,942.8150184422353,936.7889124323199,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0223,222,0,977.3299696577229,997.2346141012831,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0223,222,1,939.9682248158997,967.2334760581986,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0223,222,2,947.802195803311,931.9410405054891,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0223,222,3,941.3648120275258,954.0738260428265,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0224,223,0,1007.1351567343258,1018.3176523704079,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0224,223,1,986.1903727126945,988.7909652279201,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0224,223,2,995.7086077655783,977.6172862872219,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0224,223,3,984.4755940607045,1001.0251355399085,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0225,224,0,988.4722770665298,1006.8992154454228,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0225,224,1,972.8756808791042,976.1378797422163,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0225,224,2,950.4147183173261,962.6721958652928,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0225,224,3,940.9118647766934,944.0444840622079,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0226,225,0,952.9095287130178,951.686537806787,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0226,225,1,931.0596226113184,939.6722416801974,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0226,225,2,934.1498332872188,919.1593270388412,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0226,225,3,919.399564750721,931.3861682500094,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0227,226,0,984.4224033592935,1000.5419121507134,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0227,226,1,972.3812821975962,974.7207927871945,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0227,226,2,977.5786253659724,969.0190112724214,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0227,226,3,982.8496100974519,986.3215188167555,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0228,227,0,985.0565680142811,982.0886936683244,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0228,227,1,958.324219804442,974.4963794342063,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0228,227,2,938.6102220565083,947.4352425182979,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0228,227,3,941.7830950868079,935.4374940104445,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0229,228,0,969.6628622816172,965.2142422631259,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0229,228,1,951.7643458067616,964.2923087810137,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0229,228,2,924.5324179347282,944.6365982829523,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0229,228,3,922.6912285588454,920.8661441288393,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0230,229,0,994.0953431312773,997.5210516109745,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0230,229,1,968.1330139379008,987.6912284772272,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0230,229,2,957.6164030199257,959.2506985165754,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0230,229,3,957.6625103238689,958.7127589414506,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0231,230,0,993.2456113058062,988.7334803567771,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0231,230,1,959.1123643301933,982.3313003518626,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0231,230,2,954.334661432391,950.680992067419,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0231,230,3,961.2712577519485,953.7464278603121,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0232,231,0,982.2241961141899,969.0505742520128,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0232,231,1,951.1880524608105,973.1444164790115,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0232,231,2,931.397869798201,943.9170781704219,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0232,231,3,935.840194726582,931.8664570721841,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0233,232,0,944.6381565481645,955.4234260054736,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0233,232,1,922.2476350369636,932.6315003475241,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0233,232,2,924.5696307060635,915.15764709939,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0233,232,3,924.0781299036248,928.4506691816824,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0234,233,0,937.9727365680067,941.9829649263356,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0234,233,1,919.9525486561874,927.8443424233268,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0234,233,2,903.2726741892056,907.941295120563,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0234,233,3,907.3220878169191,901.4907227466401,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0235,234,0,938.0247387418524,924.390222725832,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0235,234,1,935.1875408904322,927.1919421040159,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0235,234,2,919.8759724194013,932.5967598543562,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0235,234,3,909.6718754767935,918.2378940424729,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0236,235,0,993.1405348306555,1018.5625589342749,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0236,235,1,965.0616317965275,979.8064186832346,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0236,235,2,958.8157396345987,953.1081021677543,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0236,235,3,960.154673146587,957.15717215651,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0237,236,0,960.0707553711167,967.4350923381202,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0237,236,1,946.8222531240606,946.8115280457196,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0237,236,2,939.6349794055284,935.1815880971812,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0237,236,3,935.2719092967088,937.5371112993622,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0238,237,0,954.2199460550089,952.1488262997899,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0238,237,1,940.9941961733207,950.6766050444653,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0238,237,2,938.0139595466819,931.5404546499166,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0238,237,3,939.5175698185444,939.9437507367453,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0239,238,0,990.2767197278118,995.591362808046,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0239,238,1,962.6870628682707,980.2853393429211,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0239,238,2,960.1378309406632,953.0498855440019,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0239,238,3,961.3511283566289,962.8333748515767,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0240,239,0,926.4304674371582,932.5028814773773,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0240,239,1,923.0667797277822,908.7925344458688,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0240,239,2,905.6039287166818,913.443102354889,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0240,239,3,880.7251648833105,900.5808169235955,temperatura_horno_celsius,incremental_selector_pasado,219,reciente_150
AP0241,240,0,924.1216016845465,926.160023761262,temperatura_horno_celsius,incremental_base,239,base
AP0241,240,1,906.1728689236045,900.0918858193065,temperatura_horno_celsius,incremental_base,239,base
AP0241,240,2,888.7401738505894,894.5424213155619,temperatura_horno_celsius,incremental_base,239,base
AP0241,240,3,892.9701205455774,881.1907143917621,temperatura_horno_celsius,incremental_base,239,base
AP0242,241,0,969.8302560587217,985.1816680666525,temperatura_horno_celsius,incremental_base,239,base
AP0242,241,1,956.9947365544236,954.5096800516361,temperatura_horno_celsius,incremental_base,239,base
AP0242,241,2,959.6572458285906,948.980537295409,temperatura_horno_celsius,incremental_base,239,base
AP0242,241,3,959.6538183902622,956.038163470181,temperatura_horno_celsius,incremental_base,239,base
AP0243,242,0,984.9201477576472,979.6515177192219,temperatura_horno_celsius,incremental_base,239,base
AP0243,242,1,963.4179850396885,964.7627802948762,temperatura_horno_celsius,incremental_base,239,base
AP0243,242,2,932.1745691744882,947.943699288918,temperatura_horno_celsius,incremental_base,239,base
AP0243,242,3,932.8418624904111,931.7434963447525,temperatura_horno_celsius,incremental_base,239,base
AP0244,243,0,951.6165403163758,937.5639870100451,temperatura_horno_celsius,incremental_base,239,base
AP0244,243,1,935.5122812796095,934.4515214024494,temperatura_horno_celsius,incremental_base,239,base
AP0244,243,2,930.3942576227726,924.9190629986599,temperatura_horno_celsius,incremental_base,239,base
AP0244,243,3,932.9538445826788,924.9703838315035,temperatura_horno_celsius,incremental_base,239,base
AP0245,244,0,955.0621288682055,973.7365886837297,temperatura_horno_celsius,incremental_base,239,base
AP0245,244,1,940.2022882407175,944.2277283254174,temperatura_horno_celsius,incremental_base,239,base
AP0245,244,2,936.045940665683,929.2963582474498,temperatura_horno_celsius,incremental_base,239,base
AP0245,244,3,942.0315672121019,936.0460057469915,temperatura_horno_celsius,incremental_base,239,base
AP0246,245,0,975.4859772443406,969.3216489721616,temperatura_horno_celsius,incremental_base,239,base
AP0246,245,1,965.6676320437491,953.965722226052,temperatura_horno_celsius,incremental_base,239,base
AP0246,245,2,958.3121295025992,945.2860858188781,temperatura_horno_celsius,incremental_base,239,base
AP0246,245,3,960.6167499995778,949.1578705614687,temperatura_horno_celsius,incremental_base,239,base
AP0247,246,0,995.4442030302871,972.1036140471418,temperatura_horno_celsius,incremental_base,239,base
AP0247,246,1,977.3525257923936,981.9871761962045,temperatura_horno_celsius,incremental_base,239,base
AP0247,246,2,951.4391568463268,973.9653150644982,temperatura_horno_celsius,incremental_base,239,base
AP0247,246,3,955.1227305731464,948.721825242352,temperatura_horno_celsius,incremental_base,239,base
AP0248,247,0,1021.4731024912214,1014.3661245424138,temperatura_horno_celsius,incremental_base,239,base
AP0248,247,1,997.3051633610623,1000.2578902859416,temperatura_horno_celsius,incremental_base,239,base
AP0248,247,2,983.6870436735087,988.8523090287825,temperatura_horno_celsius,incremental_base,239,base
AP0248,247,3,987.8953979693733,977.8329094479343,temperatura_horno_celsius,incremental_base,239,base
AP0249,248,0,1013.4938288363261,991.6036759746772,temperatura_horno_celsius,incremental_base,239,base
AP0249,248,1,1004.0621332824646,989.914543796523,temperatura_horno_celsius,incremental_base,239,base
AP0249,248,2,966.4599809632168,987.1655320333591,temperatura_horno_celsius,incremental_base,239,base
AP0249,248,3,952.8088629521421,961.1772184358014,temperatura_horno_celsius,incremental_base,239,base
AP0250,249,0,980.8990953267353,969.5521405948144,temperatura_horno_celsius,incremental_base,239,base
AP0250,249,1,955.6666283683275,962.3363795747963,temperatura_horno_celsius,incremental_base,239,base
AP0250,249,2,946.4643282809693,942.5027428185791,temperatura_horno_celsius,incremental_base,239,base
AP0250,249,3,943.745186296321,942.6589619893678,temperatura_horno_celsius,incremental_base,239,base
AP0251,250,0,974.2614903412357,976.0437453256474,temperatura_horno_celsius,incremental_base,239,base
AP0251,250,1,962.0555302411624,961.2553311452649,temperatura_horno_celsius,incremental_base,239,base
AP0251,250,2,954.7919363040975,960.9134423958781,temperatura_horno_celsius,incremental_base,239,base
AP0251,250,3,954.0783972154697,949.3680625128284,temperatura_horno_celsius,incremental_base,239,base
AP0252,251,0,1036.3744620588589,997.8299257584736,temperatura_horno_celsius,incremental_base,239,base
AP0252,251,1,1017.7454275623224,1013.9118437644433,temperatura_horno_celsius,incremental_base,239,base
AP0252,251,2,997.4748367219038,989.3127485101629,temperatura_horno_celsius,incremental_base,239,base
AP0252,251,3,990.7491802343225,988.3205777807733,temperatura_horno_celsius,incremental_base,239,base
AP0253,252,0,971.8891910230403,957.9507609727686,temperatura_horno_celsius,incremental_base,239,base
AP0253,252,1,954.404784069759,957.9560523307704,temperatura_horno_celsius,incremental_base,239,base
AP0253,252,2,938.2813300747774,947.9200752559564,temperatura_horno_celsius,incremental_base,239,base
AP0253,252,3,941.960834227694,933.3470021423987,temperatura_horno_celsius,incremental_base,239,base
AP0254,253,0,977.4617612893721,972.9175288758005,temperatura_horno_celsius,incremental_base,239,base
AP0254,253,1,958.7110309609844,972.5785318746614,temperatura_horno_celsius,incremental_base,239,base
AP0254,253,2,960.6375152602893,952.0865408061857,temperatura_horno_celsius,incremental_base,239,base
AP0254,253,3,962.4361532528151,960.6375803415978,temperatura_horno_celsius,incremental_base,239,base
AP0255,254,0,1004.1536373278593,978.8470979784391,temperatura_horno_celsius,incremental_base,239,base
AP0255,254,1,998.2944868868558,987.3930566971653,temperatura_horno_celsius,incremental_base,239,base
AP0255,254,2,985.4813524433027,988.2671338569188,temperatura_horno_celsius,incremental_base,239,base
AP0255,254,3,988.4329135763185,982.9832154903601,temperatura_horno_celsius,incremental_base,239,base
AP0256,255,0,954.7754281762705,941.0249858045212,temperatura_horno_celsius,incremental_base,239,base
AP0256,255,1,926.1962422103228,934.0619220344965,temperatura_horno_celsius,incremental_base,239,base
AP0256,255,2,922.1317158934328,913.6146559994738,temperatura_horno_celsius,incremental_base,239,base
AP0256,255,3,927.0065213239176,921.5320501369981,temperatura_horno_celsius,incremental_base,239,base
AP0257,256,0,1016.5170604840881,1008.9895934250088,temperatura_horno_celsius,incremental_base,239,base
AP0257,256,1,990.7231124173487,1010.1950140198362,temperatura_horno_celsius,incremental_base,239,base
AP0257,256,2,980.5829298004035,978.5427267012216,temperatura_horno_celsius,incremental_base,239,base
AP0257,256,3,976.1087263731181,976.7763029857415,temperatura_horno_celsius,incremental_base,239,base
AP0258,257,0,985.4467397867106,987.7355722223693,temperatura_horno_celsius,incremental_base,239,base
AP0258,257,1,964.4160367024016,965.6692225779012,temperatura_horno_celsius,incremental_base,239,base
AP0258,257,2,956.639148950867,952.3522154557745,temperatura_horno_celsius,incremental_base,239,base
AP0258,257,3,961.0367890964553,956.7703309416585,temperatura_horno_celsius,incremental_base,239,base
AP0259,258,0,967.2850865142294,966.550817479162,temperatura_horno_celsius,incremental_base,239,base
AP0259,258,1,945.7417029529247,947.4293692611275,temperatura_horno_celsius,incremental_base,239,base
AP0259,258,2,943.2257028128828,933.5278911571893,temperatura_horno_celsius,incremental_base,239,base
AP0259,258,3,947.8804577893111,942.7205633998326,temperatura_horno_celsius,incremental_base,239,base
AP0260,259,0,1005.8206299596263,1008.6097479794033,temperatura_horno_celsius,incremental_base,239,base
AP0260,259,1,987.9300169584578,985.6659845846323,temperatura_horno_celsius,incremental_base,239,base
AP0260,259,2,976.5107287825595,982.0410965409851,temperatura_horno_celsius,incremental_base,239,base
AP0260,259,3,977.5321375317446,973.1850088373785,temperatura_horno_celsius,incremental_base,239,base
AP0241,240,0,924.1216016845465,928.3573342360177,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0241,240,1,906.1728689236045,898.0465525499937,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0241,240,2,888.7401738505894,894.553864614971,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0241,240,3,892.9701205455774,887.4495199459711,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0242,241,0,969.8302560587217,976.0474702232804,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0242,241,1,956.9947365544236,954.9940154090232,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0242,241,2,959.6572458285906,950.8832324508935,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0242,241,3,959.6538183902622,961.7236330293537,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0243,242,0,984.9201477576472,978.9633647382186,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0243,242,1,963.4179850396885,966.9620773982664,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0243,242,2,932.1745691744882,946.0083817733118,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0243,242,3,932.8418624904111,928.6404108774176,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0244,243,0,951.6165403163758,941.3288815658262,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0244,243,1,935.5122812796095,935.8173856238373,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0244,243,2,930.3942576227726,921.8118467698972,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0244,243,3,932.9538445826788,926.8994118601853,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0245,244,0,955.0621288682055,971.9011731086019,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0245,244,1,940.2022882407175,941.3372105106017,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0245,244,2,936.045940665683,934.5602899623078,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0245,244,3,942.0315672121019,938.666772126143,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0246,245,0,975.4859772443406,972.7534145832467,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0246,245,1,965.6676320437491,956.0622379225076,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0246,245,2,958.3121295025992,944.9522311957874,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0246,245,3,960.6167499995778,947.1379424302389,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0247,246,0,995.4442030302871,979.7136056753701,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0247,246,1,977.3525257923936,980.3894476201784,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0247,246,2,951.4391568463268,964.7820947618151,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0247,246,3,955.1227305731464,945.143659273256,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0248,247,0,1021.4731024912214,1011.6154966725913,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0248,247,1,997.3051633610623,1001.2502358075905,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0248,247,2,983.6870436735087,987.2815640089242,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0248,247,3,987.8953979693733,980.8543944519857,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0249,248,0,1013.4938288363261,990.839092410935,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0249,248,1,1004.0621332824646,991.482243625736,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0249,248,2,966.4599809632168,986.525374819968,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0249,248,3,952.8088629521421,957.4714552101625,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0250,249,0,980.8990953267353,975.9554012132058,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0250,249,1,955.6666283683275,965.9123625639703,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0250,249,2,946.4643282809693,945.4223904151136,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0250,249,3,943.745186296321,943.4612922666673,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0251,250,0,974.2614903412357,974.4153901477422,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0251,250,1,962.0555302411624,955.3856846976827,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0251,250,2,954.7919363040975,949.6775171832761,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0251,250,3,954.0783972154697,949.0077251528164,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0252,251,0,1036.3744620588589,1006.2877486204746,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0252,251,1,1017.7454275623224,1022.0172453556124,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0252,251,2,997.4748367219038,995.8534840714183,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0252,251,3,990.7491802343225,982.8047515968391,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0253,252,0,971.8891910230403,961.8713736400506,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0253,252,1,954.404784069759,960.1488860625674,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0253,252,2,938.2813300747774,939.4670583865967,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0253,252,3,941.960834227694,933.7290349856594,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0254,253,0,977.4617612893721,980.8437654704748,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0254,253,1,958.7110309609844,966.1519632597824,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0254,253,2,960.6375152602893,951.7373104606983,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0254,253,3,962.4361532528151,963.0814973593831,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0255,254,0,1004.1536373278593,984.130949652956,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0255,254,1,998.2944868868558,996.0295688060313,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0255,254,2,985.4813524433027,985.5496145648846,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0255,254,3,988.4329135763185,981.6134999763175,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0256,255,0,954.7754281762705,950.1233124090271,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0256,255,1,926.1962422103228,935.8017423003092,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0256,255,2,922.1317158934328,915.0243709235892,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0256,255,3,927.0065213239176,923.6969937665206,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0257,256,0,1016.5170604840881,1007.5915608387799,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0257,256,1,990.7231124173487,1006.7497866847509,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0257,256,2,980.5829298004035,984.1779916970431,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0257,256,3,976.1087263731181,980.3528786802674,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0258,257,0,985.4467397867106,996.2128575300493,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0258,257,1,964.4160367024016,964.4699891980919,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0258,257,2,956.639148950867,950.4876011470511,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0258,257,3,961.0367890964553,952.1097098728023,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0259,258,0,967.2850865142294,967.3477285780137,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0259,258,1,945.7417029529247,946.4983568832347,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0259,258,2,943.2257028128828,933.7063207540313,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0259,258,3,947.8804577893111,942.1140501699484,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0260,259,0,1005.8206299596263,1006.934243384781,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0260,259,1,987.9300169584578,983.4804161569784,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0260,259,2,976.5107287825595,974.5429463942918,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0260,259,3,977.5321375317446,966.5338092610432,temperatura_horno_celsius,incremental_fenomenologico,239,fenomenologico
AP0241,240,0,924.1216016845465,926.1169847402612,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0241,240,1,906.1728689236045,902.5642462248533,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0241,240,2,888.7401738505894,894.9889685838307,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0241,240,3,892.9701205455774,888.038884083868,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0242,241,0,969.8302560587217,974.7367283152907,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0242,241,1,956.9947365544236,952.3402894363886,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0242,241,2,959.6572458285906,949.8174504474553,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0242,241,3,959.6538183902622,962.8963104271545,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0243,242,0,984.9201477576472,977.390003930504,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0243,242,1,963.4179850396885,968.9969572461265,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0243,242,2,932.1745691744882,947.9147334300012,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0243,242,3,932.8418624904111,931.4134888806028,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0244,243,0,951.6165403163758,941.0079483307289,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0244,243,1,935.5122812796095,934.404072421176,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0244,243,2,930.3942576227726,923.2125362612343,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0244,243,3,932.9538445826788,925.3461696063209,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0245,244,0,955.0621288682055,967.1274168447295,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0245,244,1,940.2022882407175,939.5045985938993,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0245,244,2,936.045940665683,930.3446159041595,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0245,244,3,942.0315672121019,937.3656058688023,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0246,245,0,975.4859772443406,973.0280851795067,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0246,245,1,965.6676320437491,952.5804116615558,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0246,245,2,958.3121295025992,947.6903843262412,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0246,245,3,960.6167499995778,955.5219291521975,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
AP0247,246,0,995.4442030302871,978.6842030581079,temperatura_horno_celsius,incremental_reciente_150,239,reciente_150
